sample_number,eval_time,type,0,1,2,3,time,any_bif
75,0.39999999999999997,neutral,0.51894176,0.26961055,0.06700361,0.14444402,0.3992072941982417,0.48105818
75,0.44999999999999996,forced,0.00049650564,0.5890628,0.087026045,0.32341462,0.44977083299352466,0.9995035
75,0.44999999999999996,neutral,0.8090929,0.14954403,0.018117812,0.023245258,0.44977083299352466,0.1909071
75,0.49999999999999994,forced,0.0001626235,0.39475518,0.05994322,0.54513896,0.49870328989218554,0.9998374
75,0.49999999999999994,neutral,0.671239,0.24778168,0.029521223,0.05145805,0.49870328989218554,0.32876095
75,0.5499999999999999,forced,8.542563e-05,0.052495856,0.043806445,0.90361226,0.5492668286874683,0.9999145
75,0.5499999999999999,neutral,0.9651679,0.034264423,0.00032783387,0.00023984222,0.5492668286874683,0.034832098
75,0.5999999999999999,forced,1.549786e-05,0.0008964709,0.02061018,0.97847784,0.5998303674827513,0.9999845
75,0.5999999999999999,neutral,0.97499686,0.024608297,0.00017283575,0.00022201493,0.5998303674827513,0.025003146
76,0.3,forced,0.613723,0.19299889,0.05538825,0.13788988,0.29972760932326414,0.38627702
76,0.3,neutral,0.7571553,0.13406004,0.048270233,0.060514458,0.29972760932326414,0.24284473
76,0.35,forced,0.61945593,0.18922055,0.05457174,0.1367518,0.348660066221925,0.3805441
76,0.35,neutral,0.45458603,0.19653204,0.073502794,0.2753791,0.348660066221925,0.545414
76,0.39999999999999997,forced,0.2253757,0.45650864,0.07812301,0.23999265,0.39922360501720794,0.77462435
76,0.39999999999999997,neutral,0.65017796,0.20183487,0.058687173,0.08930002,0.39922360501720794,0.34982204
76,0.44999999999999996,forced,0.035166416,0.61565095,0.06304644,0.2861362,0.44978714381249085,0.9648336
76,0.44999999999999996,neutral,0.7560624,0.1764572,0.031235386,0.036244996,0.44978714381249085,0.24393758
76,0.49999999999999994,forced,0.0011668483,0.64838815,0.06928066,0.28116432,0.49871960071115173,0.9988332
76,0.49999999999999994,neutral,0.8892765,0.104199745,0.002307238,0.0042164936,0.49871960071115173,0.11072347
76,0.5499999999999999,forced,0.00038209674,0.5106737,0.05270361,0.43624058,0.5492831395064346,0.99961793
76,0.5499999999999999,neutral,0.6963831,0.23887332,0.026388943,0.038354617,0.5492831395064346,0.30361685
76,0.5999999999999999,forced,3.957494e-05,0.0543217,0.017548809,0.9280899,0.5998466783017176,0.9999604
76,0.5999999999999999,neutral,0.76077014,0.22843774,0.004005362,0.0067867883,0.5998466783017176,0.23922989
77,0.3,forced,0.40944538,0.28208476,0.102160335,0.20630953,0.29974392014223034,0.5905546
77,0.3,neutral,0.67861235,0.2708718,0.011462385,0.03905346,0.29974392014223034,0.32138765
77,0.35,forced,0.026318004,0.33880252,0.21027955,0.42459995,0.3486763770408912,0.973682
77,0.35,neutral,0.50056654,0.34887162,0.038967185,0.1115947,0.3486763770408912,0.49943352
77,0.39999999999999997,forced,0.00071950647,0.38822183,0.08739345,0.5236652,0.39923991583617413,0.99928045
77,0.39999999999999997,neutral,0.8169535,0.17732216,0.0017280834,0.003996287,0.39923991583617413,0.18304653
77,0.44999999999999996,forced,0.00021986917,0.38705254,0.03771643,0.57501113,0.449803454631457,0.99978006
77,0.44999999999999996,neutral,0.37893692,0.5638769,0.0058021294,0.05138403,0.449803454631457,0.6210631
77,0.49999999999999994,forced,3.366876e-05,0.0054406724,0.03789527,0.95663035,0.49873591153011787,0.99996626
77,0.49999999999999994,neutral,0.9436132,0.054743607,0.0006877117,0.00095557875,0.49873591153011787,0.056386895
77,0.5499999999999999,forced,1.7602662e-05,0.000975057,0.022358745,0.9766486,0.5492994503254008,0.9999824
77,0.5499999999999999,neutral,0.95315427,0.04626472,0.00017978706,0.00040123131,0.5492994503254008,0.046845738
77,0.5999999999999999,forced,1.033264e-05,0.00045176447,0.016083889,0.9834539,0.5998629891206837,0.99998957
77,0.5999999999999999,neutral,0.63963926,0.32798302,0.011324078,0.021053556,0.5998629891206837,0.36036065
78,0.3,forced,0.71203214,0.16073522,0.043516196,0.08371643,0.2997602309611966,0.28796783
78,0.3,neutral,0.66555005,0.2479058,0.03284017,0.053703945,0.2997602309611966,0.33444992
78,0.35,forced,0.7769792,0.1485391,0.026016274,0.048465423,0.34869268785985746,0.22302079
78,0.35,neutral,0.6355101,0.17070386,0.05290375,0.14088228,0.34869268785985746,0.36448988
78,0.39999999999999997,forced,0.69285095,0.1890252,0.04553357,0.072590336,0.3992562266551404,0.3071491
78,0.39999999999999997,neutral,0.5534229,0.24590811,0.063596606,0.13707237,0.3992562266551404,0.44657707
78,0.44999999999999996,forced,0.00050189614,0.6585822,0.04839161,0.29252428,0.44981976545042335,0.99949807
78,0.44999999999999996,neutral,0.87734985,0.117855534,0.0013467914,0.0034477902,0.44981976545042335,0.12265012
78,0.49999999999999994,forced,0.00017563325,0.47569042,0.044644453,0.47948948,0.49875222234908423,0.9998244
78,0.49999999999999994,neutral,0.8552839,0.13524295,0.0031768933,0.0062962756,0.49875222234908423,0.14471613
78,0.5499999999999999,forced,3.812274e-05,0.00515389,0.13907507,0.8557329,0.5493157611443671,0.99996185
78,0.5499999999999999,neutral,0.9948098,0.0051107295,2.3109695e-05,5.6299927e-05,0.5493157611443671,0.005190139
78,0.5999999999999999,forced,1.5500422e-05,0.0014050307,0.016971074,0.9816084,0.59987929993965,0.9999845
78,0.5999999999999999,neutral,0.59709823,0.4000926,0.00068498397,0.0021241668,0.59987929993965,0.40290174
79,0.3,forced,0.66214484,0.15493774,0.075434856,0.107482575,0.2997765417801628,0.3378552
79,0.3,neutral,0.71912885,0.15861878,0.062187493,0.06006489,0.2997765417801628,0.28087115
79,0.35,forced,0.60879606,0.168435,0.08705969,0.13570926,0.34870899867882366,0.39120397
79,0.35,neutral,0.4377377,0.3209129,0.16615412,0.07519529,0.34870899867882366,0.5622623
79,0.39999999999999997,forced,0.61364627,0.18988386,0.07337822,0.12309166,0.39927253747410657,0.38635376
79,0.39999999999999997,neutral,0.8855111,0.084413365,0.0238134,0.006262143,0.39927253747410657,0.11448891
79,0.44999999999999996,forced,0.32139796,0.31797582,0.10992837,0.25069785,0.4498360762693895,0.67860204
79,0.44999999999999996,neutral,0.85891163,0.12105565,0.013345691,0.006687051,0.4498360762693895,0.14108838
79,0.49999999999999994,forced,0.003487099,0.5667052,0.08401561,0.34579206,0.49876853316805037,0.9965129
79,0.49999999999999994,neutral,0.93247604,0.062475704,0.0035803854,0.0014678453,0.49876853316805037,0.067523934
79,0.5499999999999999,forced,0.00022539166,0.38695937,0.045795158,0.56702006,0.5493320719633332,0.9997746
79,0.5499999999999999,neutral,0.66487926,0.25161096,0.065063104,0.018446662,0.5493320719633332,0.3351207
79,0.5999999999999999,forced,1.916118e-05,0.0021589436,0.021534458,0.9762875,0.5998956107586162,0.99998087
79,0.5999999999999999,neutral,0.9957446,0.0040027956,0.00022304493,2.9580278e-05,0.5998956107586162,0.0042554205
80,0.3,forced,0.7829629,0.13640085,0.033231705,0.047404535,0.299792852599129,0.21703708
80,0.3,neutral,0.87202895,0.11186771,0.0042629205,0.011840449,0.299792852599129,0.12797108
80,0.35,forced,0.82623947,0.12318246,0.021163795,0.029414218,0.3487253094977899,0.17376047
80,0.35,neutral,0.6462117,0.19625019,0.041375354,0.11616278,0.3487253094977899,0.35378832
80,0.39999999999999997,forced,0.2911419,0.37206846,0.10510443,0.2316852,0.3992888482930728,0.70885813
80,0.39999999999999997,neutral,0.6852472,0.17912449,0.047957826,0.08767053,0.3992888482930728,0.31475285
80,0.44999999999999996,forced,0.00045231808,0.5479349,0.07592977,0.37568304,0.4498523870883558,0.9995477
80,0.44999999999999996,neutral,0.87897855,0.105948746,0.0047739646,0.010298787,0.4498523870883558,0.1210215
80,0.49999999999999994,forced,8.867379e-05,0.024307549,0.067511976,0.90809184,0.49878484398701667,0.99991137
80,0.49999999999999994,neutral,0.6074086,0.31943488,0.008992088,0.06416447,0.49878484398701667,0.39259142
80,0.5499999999999999,forced,2.4247238e-05,0.00085341616,0.06326471,0.9358576,0.5493483827822995,0.99997574
80,0.5499999999999999,neutral,0.63554496,0.34874693,0.00273206,0.012976013,0.5493483827822995,0.364455
80,0.5999999999999999,forced,1.1128369e-05,0.0006119807,0.049116015,0.95026094,0.5999119215775824,0.9999889
80,0.5999999999999999,neutral,0.44298014,0.52512705,0.006917176,0.024975589,0.5999119215775824,0.5570198
81,0.3,forced,0.10816757,0.3924132,0.13483149,0.36458772,0.2998091634180952,0.8918324
81,0.3,neutral,0.7094673,0.14392954,0.07571791,0.07088524,0.2998091634180952,0.2905327
81,0.35,forced,0.3222924,0.21044433,0.12360865,0.34365463,0.3487416203167561,0.6777076
81,0.35,neutral,0.41221723,0.27177718,0.15227196,0.16373363,0.3487416203167561,0.58778274
81,0.39999999999999997,forced,0.0009521884,0.1154153,0.06461739,0.81901515,0.399305159112039,0.9990478
81,0.39999999999999997,neutral,0.69319797,0.18956912,0.048343804,0.0688891,0.399305159112039,0.30680203
81,0.44999999999999996,forced,0.000100308665,0.062462587,0.041594528,0.89584255,0.4498686979073219,0.9998997
81,0.44999999999999996,neutral,0.51058877,0.2215584,0.069644436,0.19820835,0.4498686979073219,0.48941118
81,0.49999999999999994,forced,0.0010765229,0.17469062,0.035361893,0.78887093,0.4988011548059828,0.9989234
81,0.49999999999999994,neutral,0.8626628,0.1289626,0.0048107617,0.0035638679,0.4988011548059828,0.13733724
81,0.5499999999999999,forced,6.804928e-05,0.12030707,0.023678424,0.8559464,0.5493646936012657,0.99993193
81,0.5499999999999999,neutral,0.937943,0.059872262,0.0012339634,0.00095081143,0.5493646936012657,0.06205704
81,0.5999999999999999,forced,2.1128415e-05,0.0020439657,0.01505964,0.9828752,0.5999282323965486,0.99997884
81,0.5999999999999999,neutral,0.7329148,0.24200244,0.011060815,0.014021888,0.5999282323965486,0.26708513
82,0.3,forced,0.70660245,0.16661581,0.05606696,0.07071474,0.29982547423706146,0.29339752
82,0.3,neutral,0.7727074,0.10461618,0.102536604,0.020139832,0.29982547423706146,0.22729261
82,0.35,forced,0.72143644,0.15726061,0.052655347,0.068647586,0.34875793113572234,0.27856356
82,0.35,neutral,0.86202115,0.094558164,0.033074822,0.010345802,0.34875793113572234,0.13797879
82,0.39999999999999997,forced,0.016483527,0.6111959,0.18452525,0.18779533,0.39932146993100526,0.9835165
82,0.39999999999999997,neutral,0.8984972,0.08679016,0.009809056,0.0049035093,0.39932146993100526,0.101502724
82,0.44999999999999996,forced,0.00017361378,0.5160137,0.06845992,0.41535276,0.4498850087262881,0.9998264
82,0.44999999999999996,neutral,0.038293235,0.6583016,0.2846341,0.018771043,0.4498850087262881,0.96170676
82,0.49999999999999994,forced,3.0588424e-05,0.00517875,0.04642684,0.9483638,0.498817465624949,0.99996936
82,0.49999999999999994,neutral,0.12644911,0.75853145,0.105852045,0.009167436,0.498817465624949,0.87355095
82,0.5499999999999999,forced,1.7037928e-05,0.0011118603,0.08412385,0.91474724,0.549381004420232,0.99998295
82,0.5499999999999999,neutral,0.7871732,0.2000678,0.009988278,0.002770735,0.549381004420232,0.21282682
82,0.5999999999999999,forced,1.988437e-05,0.0009112763,0.05512043,0.94394845,0.5999445432155148,0.99998015
82,0.5999999999999999,neutral,0.708784,0.17292345,0.11468385,0.0036087018,0.5999445432155148,0.29121602
83,0.3,forced,0.57996196,0.205067,0.06326472,0.15170634,0.29984178505602765,0.42003804
83,0.3,neutral,0.7439841,0.1362219,0.0548245,0.064969525,0.29984178505602765,0.25601593
83,0.35,forced,0.64895296,0.17615297,0.058597505,0.11629657,0.34877424195468854,0.35104704
83,0.35,neutral,0.84845746,0.116851136,0.013714068,0.020977307,0.34877424195468854,0.1515425
83,0.39999999999999997,forced,0.51153314,0.25711071,0.07580145,0.15555468,0.39933778074997145,0.48846683
83,0.39999999999999997,neutral,0.58039504,0.2631719,0.06781313,0.08861995,0.39933778074997145,0.419605
83,0.44999999999999996,forced,0.029707339,0.65821874,0.06696565,0.24510829,0.44990131954525436,0.9702927
83,0.44999999999999996,neutral,0.8968586,0.09131815,0.0041043996,0.0077188425,0.44990131954525436,0.1031414
83,0.49999999999999994,forced,0.00028511448,0.20832245,0.04329717,0.7480952,0.49883377644391524,0.99971485
83,0.49999999999999994,neutral,0.8129716,0.16304354,0.014620811,0.009364067,0.49883377644391524,0.18702842
83,0.5499999999999999,forced,3.3444514e-05,0.0045289444,0.025701817,0.9697358,0.5493973152391982,0.99996656
83,0.5499999999999999,neutral,0.89297295,0.10008919,0.0037177838,0.0032201416,0.5493973152391982,0.10702711
83,0.5999999999999999,forced,1.865168e-05,0.0012097778,0.021064928,0.9777066,0.5999608540344811,0.99998134
83,0.5999999999999999,neutral,0.7965933,0.19419548,0.004729851,0.0044813687,0.5999608540344811,0.2034067
84,0.3,forced,0.54969156,0.17004494,0.09265305,0.18761048,0.2998580958749939,0.45030847
84,0.3,neutral,0.21010415,0.21499419,0.085929126,0.48897257,0.2998580958749939,0.7898959
84,0.35,forced,0.5912658,0.16411838,0.07991408,0.16470173,0.3487905527736548,0.4087342
84,0.35,neutral,0.68812335,0.15713498,0.058267344,0.096474364,0.3487905527736548,0.31187668
84,0.39999999999999997,forced,0.22614555,0.39691713,0.10194377,0.27499357,0.3993540915689377,0.7738545
84,0.39999999999999997,neutral,0.711291,0.19796741,0.022166865,0.068574704,0.3993540915689377,0.28870898
84,0.44999999999999996,forced,0.00094729586,0.5896755,0.06562941,0.3437478,0.4499176303642206,0.9990527
84,0.44999999999999996,neutral,0.74546015,0.21106847,0.012756696,0.03071466,0.4499176303642206,0.25453982
84,0.49999999999999994,forced,0.00011382048,0.102455355,0.06698348,0.8304473,0.4988500872628815,0.99988616
84,0.49999999999999994,neutral,0.83116627,0.14215778,0.009224082,0.017451845,0.4988500872628815,0.1688337
84,0.5499999999999999,forced,3.588671e-05,0.0024337333,0.04165692,0.9558735,0.5494136260581644,0.9999641
84,0.5499999999999999,neutral,0.93857753,0.05925837,0.0007575361,0.0014065221,0.5494136260581644,0.06142243
84,0.5999999999999999,forced,1.4199273e-05,0.0004698943,0.01277809,0.98673785,0.5999771648534473,0.9999858
84,0.5999999999999999,neutral,0.97668856,0.023063948,9.76874e-05,0.00014974175,0.5999771648534473,0.023311378
85,0.3,forced,0.69431615,0.1457245,0.06937133,0.09058802,0.2998744066939601,0.30568385
85,0.3,neutral,0.6651389,0.14761212,0.083872184,0.103376724,0.2998744066939601,0.33486104
85,0.35,forced,0.7640134,0.14163932,0.047450732,0.046896547,0.348806863592621,0.2359866
85,0.35,neutral,0.7661086,0.1444824,0.04447509,0.04493394,0.348806863592621,0.23389144
85,0.39999999999999997,forced,0.6668898,0.18570246,0.0714239,0.075983785,0.3993704023879039,0.33311015
85,0.39999999999999997,neutral,0.7080277,0.17512263,0.04881201,0.06803762,0.3993704023879039,0.29197228
85,0.44999999999999996,forced,0.0011846954,0.5864118,0.08162956,0.330774,0.4499339411831868,0.99881536
85,0.44999999999999996,neutral,0.8001758,0.15287186,0.020700019,0.026252389,0.4499339411831868,0.19982427
85,0.49999999999999994,forced,0.0001377542,0.17166401,0.048246518,0.7799517,0.4988663980818477,0.9998622
85,0.49999999999999994,neutral,0.8707172,0.11456746,0.0068441094,0.007871187,0.4988663980818477,0.12928276
85,0.5499999999999999,forced,2.4777324e-05,0.0032344013,0.04707475,0.949666,0.5494299368771306,0.9999752
85,0.5499999999999999,neutral,0.95755655,0.041069157,0.0008108644,0.00056343543,0.5494299368771306,0.042443458
85,0.5999999999999999,forced,1.3001812e-05,0.00066267385,0.022926368,0.976398,0.5999934756724135,0.999987
85,0.5999999999999999,neutral,0.8965343,0.10012175,0.0022438646,0.0011000407,0.5999934756724135,0.103465654
86,0.3,forced,0.48360533,0.20719163,0.13849033,0.17071268,0.29989071751292634,0.5163946
86,0.3,neutral,0.7112011,0.14219719,0.070473,0.076128736,0.29989071751292634,0.28879893
86,0.35,forced,0.59278363,0.16693981,0.09479042,0.1454861,0.3488231744115872,0.4072163
86,0.35,neutral,0.7042915,0.15594496,0.08608112,0.053682417,0.3488231744115872,0.29570848
86,0.39999999999999997,forced,0.076330654,0.6313523,0.08852201,0.20379503,0.39938671320687014,0.92366934
86,0.39999999999999997,neutral,0.519508,0.25309405,0.110099174,0.11729876,0.39938671320687014,0.48049197
86,0.44999999999999996,forced,0.074259736,0.55582803,0.15814635,0.21176589,0.44995025200215305,0.92574024
86,0.44999999999999996,neutral,0.8099805,0.14521137,0.025217716,0.019590478,0.44995025200215305,0.19001956
86,0.49999999999999994,forced,0.00014507724,0.5272156,0.055594087,0.41704527,0.49888270890081393,0.9998549
86,0.49999999999999994,neutral,0.6143417,0.2674792,0.056740314,0.06143881,0.49888270890081393,0.38565832
86,0.5499999999999999,forced,9.165803e-05,0.14173737,0.12534542,0.7328256,0.5494462476960968,0.9999084
86,0.5499999999999999,neutral,0.8679395,0.124208614,0.0058600875,0.001991833,0.5494462476960968,0.13206054
86,0.5999999999999999,forced,1.9922534e-05,0.0018447067,0.014383787,0.9837516,0.5983787045947577,0.9999801
86,0.5999999999999999,neutral,0.7766367,0.19441196,0.017446643,0.01150467,0.5983787045947577,0.22336327
87,0.3,forced,0.15736063,0.4837203,0.10858613,0.25033295,0.29990702833189253,0.8426394
87,0.3,neutral,0.7557906,0.09042574,0.13549578,0.018287862,0.29990702833189253,0.24420938
87,0.35,forced,0.018290449,0.5781953,0.09285061,0.31066364,0.3488394852305534,0.98170954
87,0.35,neutral,0.07467901,0.24774472,0.13910514,0.5384711,0.3488394852305534,0.925321
87,0.39999999999999997,forced,0.20410684,0.38863286,0.10098169,0.30627862,0.39940302402583633,0.7958932
87,0.39999999999999997,neutral,0.45450005,0.437056,0.06275795,0.04568601,0.39940302402583633,0.5455
87,0.44999999999999996,forced,0.00061881414,0.5303493,0.0480465,0.42098537,0.44996656282111924,0.9993812
87,0.44999999999999996,neutral,0.32218596,0.32362145,0.11532886,0.2388637,0.44996656282111924,0.677814
87,0.49999999999999994,forced,0.00053348456,0.5287323,0.052167792,0.4185664,0.4988990197197801,0.9994665
87,0.49999999999999994,neutral,0.92741215,0.068688765,0.002350709,0.0015483939,0.4988990197197801,0.07258787
87,0.5499999999999999,forced,4.1095813e-05,0.027663464,0.02395891,0.9483365,0.5494625585150631,0.9999589
87,0.5499999999999999,neutral,0.7209803,0.23782209,0.030957093,0.010240527,0.5494625585150631,0.2790197
87,0.5999999999999999,forced,2.6538048e-05,0.0016164121,0.018501386,0.9798557,0.598395015413724,0.99997354
87,0.5999999999999999,neutral,0.9584052,0.040474482,0.0009319081,0.00018840973,0.598395015413724,0.0415948
88,0.3,forced,0.3393541,0.33333403,0.11131879,0.21599309,0.2999233391508588,0.6606459
88,0.3,neutral,0.66495895,0.16524881,0.05682226,0.11296996,0.2999233391508588,0.33504102
88,0.35,forced,0.117295645,0.39553776,0.12437,0.36279657,0.34885579604951966,0.8827044
88,0.35,neutral,0.9289851,0.061911613,0.0050560934,0.004047225,0.34885579604951966,0.071014926
88,0.39999999999999997,forced,0.0043760207,0.27884904,0.1400899,0.5766851,0.3994193348448026,0.995624
88,0.39999999999999997,neutral,0.582396,0.30373523,0.09661773,0.017251045,0.3994193348448026,0.417604
88,0.44999999999999996,forced,7.177801e-05,0.022337725,0.047739748,0.92985076,0.4499828736400855,0.99992824
88,0.44999999999999996,neutral,0.98462754,0.014315881,0.0008840194,0.00017256146,0.4499828736400855,0.015372462
88,0.49999999999999994,forced,1.984496e-05,0.0013536387,0.018752318,0.97987425,0.49891533053874637,0.9999802
88,0.49999999999999994,neutral,0.97129214,0.026788741,0.0013789228,0.00054021383,0.49891533053874637,0.028707879
88,0.5499999999999999,forced,1.9399198e-05,0.0009956212,0.018847488,0.9801375,0.5494788693340292,0.9999806
88,0.5499999999999999,neutral,0.9647396,0.03423061,0.00068303104,0.0003467075,0.5494788693340292,0.03526035
88,0.5999999999999999,forced,1.1539978e-05,0.0008899036,0.03855803,0.9605405,0.5984113262326901,0.99998844
88,0.5999999999999999,neutral,0.94576323,0.05334372,0.0005595046,0.0003335861,0.5984113262326901,0.05423681
89,0.3,forced,0.5818051,0.21789427,0.058405597,0.14189503,0.299939649969825,0.4181949
89,0.3,neutral,0.7248881,0.14282116,0.06723897,0.06505181,0.299939649969825,0.27511194
89,0.35,forced,0.12070636,0.5914761,0.0786397,0.2091779,0.34887210686848585,0.8792937
89,0.35,neutral,0.78952825,0.1386642,0.035742395,0.03606512,0.34887210686848585,0.2104717
89,0.39999999999999997,forced,0.44066077,0.31144226,0.07295909,0.17493787,0.39943564566376877,0.5593392
89,0.39999999999999997,neutral,0.7233427,0.15583707,0.06314431,0.05767595,0.39943564566376877,0.27665734
89,0.44999999999999996,forced,0.0005576278,0.6056346,0.050360434,0.3434473,0.44999918445905174,0.99944234
89,0.44999999999999996,neutral,0.90807164,0.084107995,0.003586505,0.004233905,0.44999918445905174,0.09192841
89,0.49999999999999994,forced,0.00055292144,0.57595235,0.049780037,0.3737147,0.4989316413577126,0.99944705
89,0.49999999999999994,neutral,0.9216677,0.07366814,0.0023789946,0.0022851792,0.4989316413577126,0.07833231
89,0.5499999999999999,forced,0.00016266669,0.43010727,0.029381838,0.54034823,0.5494951801529955,0.99983734
89,0.5499999999999999,neutral,0.82859266,0.15843683,0.0064592212,0.0065112337,0.5494951801529955,0.17140728
89,0.5999999999999999,forced,4.7378307e-05,0.03702764,0.021431912,0.94149315,0.5984276370516564,0.9999527
89,0.5999999999999999,neutral,0.94413346,0.05513965,0.00039527117,0.00033158856,0.5984276370516564,0.05586651
90,0.3,forced,0.336644,0.38135844,0.105166,0.17683156,0.2999559607887912,0.663356
90,0.3,neutral,0.8774271,0.10088935,0.008811161,0.012872316,0.2999559607887912,0.122572824
90,0.35,forced,0.5907491,0.16364722,0.096501924,0.1491018,0.3488884176874521,0.40925094
90,0.35,neutral,0.80981636,0.13214482,0.02424625,0.03379253,0.3488884176874521,0.1901836
90,0.39999999999999997,forced,0.05662813,0.52397704,0.14667097,0.2727239,0.399451956482735,0.9433719
90,0.39999999999999997,neutral,0.9033593,0.081727214,0.00895331,0.0059601376,0.399451956482735,0.09664066
90,0.44999999999999996,forced,0.0031512897,0.5095481,0.17581545,0.31148508,0.44838441338139584,0.9968487
90,0.44999999999999996,neutral,0.9020667,0.08350786,0.0072134123,0.0072120083,0.44838441338139584,0.09793328
90,0.49999999999999994,forced,6.210283e-05,0.044060595,0.074818395,0.8810589,0.4989479521766788,0.9999379
90,0.49999999999999994,neutral,0.5458332,0.25337788,0.072074644,0.12871434,0.4989479521766788,0.4541669
90,0.5499999999999999,forced,4.5783087e-05,0.0017862229,0.07526958,0.9228984,0.5495114909719617,0.9999542
90,0.5499999999999999,neutral,0.97289836,0.026635278,0.00025707512,0.00020928106,0.5495114909719617,0.027101634
90,0.5999999999999999,forced,2.487085e-05,0.0009173237,0.038216483,0.96084136,0.5984439478706226,0.99997514
90,0.5999999999999999,neutral,0.88053817,0.11594908,0.0014272868,0.0020854694,0.5984439478706226,0.119461834
91,0.3,forced,0.6138561,0.2249881,0.06149094,0.09966487,0.2999722716077574,0.38614392
91,0.3,neutral,0.76577777,0.13762698,0.039428364,0.057166897,0.2999722716077574,0.23422223
91,0.35,forced,0.02167033,0.5327664,0.09683542,0.34872785,0.3489047285064183,0.97832966
91,0.35,neutral,0.26368418,0.18650228,0.13210784,0.41770568,0.3489047285064183,0.73631585
91,0.39999999999999997,forced,0.043328904,0.5036546,0.11221431,0.34080222,0.3994682673017012,0.9566711
91,0.39999999999999997,neutral,0.17560616,0.3520367,0.10872749,0.36362967,0.3994682673017012,0.82439387
91,0.44999999999999996,forced,0.014470776,0.5257467,0.12665236,0.33313015,0.4484007242003621,0.9855292
91,0.44999999999999996,neutral,0.8573934,0.11574551,0.011738187,0.015122945,0.4484007242003621,0.14260665
91,0.49999999999999994,forced,0.00018442595,0.17236617,0.06459278,0.7628566,0.49896426299564495,0.9998156
91,0.49999999999999994,neutral,0.81261605,0.16092816,0.01216402,0.014291769,0.49896426299564495,0.18738395
91,0.5499999999999999,forced,1.9472895e-05,0.00097575923,0.032044817,0.96695995,0.549527801790928,0.9999805
91,0.5499999999999999,neutral,0.71608454,0.24068078,0.015513418,0.02772127,0.549527801790928,0.28391546
91,0.5999999999999999,forced,1.595114e-05,0.0008082037,0.017872073,0.9813038,0.5984602586895889,0.9999841
91,0.5999999999999999,neutral,0.95778674,0.041581366,0.0003186635,0.00031324473,0.5984602586895889,0.042213276
92,0.3,forced,0.6851033,0.15153095,0.0675466,0.09581909,0.29998858242672366,0.31489664
92,0.3,neutral,0.08293979,0.72894824,0.025149833,0.16296217,0.29998858242672366,0.91706026
92,0.35,forced,0.6757399,0.16085963,0.059375804,0.10402473,0.34892103932538454,0.32426018
92,0.35,neutral,0.8025988,0.15794806,0.012614742,0.026838403,0.34892103932538454,0.19740121
92,0.39999999999999997,forced,0.36563477,0.34922478,0.06287273,0.2222677,0.39948457812066746,0.6343652
92,0.39999999999999997,neutral,0.7055053,0.24481364,0.0142941,0.035386972,0.39948457812066746,0.29449472
92,0.44999999999999996,forced,0.004403529,0.5734564,0.05793748,0.36420256,0.4484170350193283,0.99559647
92,0.44999999999999996,neutral,0.8769887,0.11033157,0.004510612,0.008169103,0.4484170350193283,0.12301129
92,0.49999999999999994,forced,9.6620846e-05,0.103250936,0.07418136,0.822471,0.49898057381461125,0.9999033
92,0.49999999999999994,neutral,0.64932966,0.24206693,0.036110736,0.072492674,0.49898057381461125,0.35067034
92,0.5499999999999999,forced,2.4032252e-05,0.0015350864,0.05101802,0.94742286,0.5495441126098941,0.999976
92,0.5499999999999999,neutral,0.8502943,0.14798215,0.00082073326,0.00090283935,0.5495441126098941,0.14970572
92,0.5999999999999999,forced,1.6211783e-05,0.00072438066,0.051591158,0.94766825,0.598476569508555,0.9999838
92,0.5999999999999999,neutral,0.90512544,0.093523495,0.00060772477,0.0007433573,0.598476569508555,0.094874576
93,0.3,forced,0.5751343,0.15769507,0.09240321,0.17476746,0.2983738113490678,0.42486575
93,0.3,neutral,0.74820805,0.13376783,0.066937365,0.051086746,0.2983738113490678,0.25179195
93,0.35,forced,0.10786517,0.5435544,0.11393694,0.2346435,0.34893735014435073,0.8921349
93,0.35,neutral,0.7705916,0.17949833,0.03508297,0.014827104,0.34893735014435073,0.2294084
93,0.39999999999999997,forced,0.5002437,0.17645459,0.11016624,0.21313544,0.39950088893963365,0.49975628
93,0.39999999999999997,neutral,0.5240628,0.18568332,0.26506013,0.025193745,0.39950088893963365,0.4759372
93,0.44999999999999996,forced,0.0011949873,0.23666176,0.10280292,0.6593403,0.44843334583829453,0.998805
93,0.44999999999999996,neutral,0.82041025,0.1624599,0.011356195,0.005773616,0.44843334583829453,0.1795897
93,0.49999999999999994,forced,0.00020839088,0.37641066,0.07104323,0.55233777,0.4989968846335774,0.9997916
93,0.49999999999999994,neutral,0.86233014,0.12348516,0.010579811,0.0036048554,0.4989968846335774,0.13766983
93,0.5499999999999999,forced,5.8826954e-05,0.03464874,0.024141889,0.94115055,0.5495604234288604,0.9999412
93,0.5499999999999999,neutral,0.76562804,0.21377079,0.01848639,0.0021147586,0.5495604234288604,0.23437195
93,0.5999999999999999,forced,1.4087741e-05,0.0009866056,0.01202029,0.986979,0.5984928803275212,0.99998593
93,0.5999999999999999,neutral,0.92768955,0.06959325,0.0020810163,0.00063622725,0.5984928803275212,0.07231049
94,0.3,forced,0.3238229,0.3166133,0.08286862,0.27669522,0.29839012216803407,0.67617714
94,0.3,neutral,0.8073987,0.12519316,0.02858139,0.03882678,0.29839012216803407,0.19260134
94,0.35,forced,0.16981007,0.36261076,0.11081676,0.3567624,0.348953660963317,0.83018994
