0,1,2,3,time,classifier,pseudotime_index,pseudotime
0.45556194,0.24934775,0.1579778,0.13711251,107,c1_2,107,0.8521673
0.5183088,0.24549535,0.12897485,0.10722104,111,c1_2,111,0.8529391
0.56137264,0.24239542,0.11007787,0.086154036,115,c1_2,115,0.85556084
0.54752743,0.24663417,0.11134367,0.09449477,119,c1_2,119,0.8565745
0.55272174,0.23828006,0.10736547,0.10163271,123,c1_2,123,0.8577524
0.63242894,0.21987118,0.07988405,0.067815855,127,c1_2,127,0.8588771
0.66829515,0.22005305,0.06307504,0.048576694,131,c1_2,131,0.86219233
0.70767295,0.2096844,0.04766873,0.034973968,135,c1_2,135,0.8631629
0.7045073,0.20705993,0.04968828,0.03874454,139,c1_2,139,0.8659281
0.735479,0.19224826,0.041599844,0.030672882,143,c1_2,143,0.86782444
0.7213321,0.20210132,0.045898926,0.030667692,147,c1_2,147,0.8685153
0.7176049,0.2051521,0.048031468,0.029211516,151,c1_2,151,0.86953896
0.57493764,0.30155072,0.08649986,0.03701178,155,c1_2,155,0.8710085
0.64373493,0.2571562,0.070145786,0.028963044,159,c1_2,159,0.8726773
0.61763716,0.23745976,0.10250459,0.042398438,163,c1_2,163,0.8741153
0.5978416,0.25076735,0.10385257,0.0475385,167,c1_2,167,0.87446564
0.6509849,0.22986773,0.081507124,0.037640236,171,c1_2,171,0.8750327
0.7070375,0.2073091,0.057362538,0.02829082,175,c1_2,175,0.8757018
0.5546384,0.262188,0.110217184,0.072956406,179,c1_2,179,0.8772338
0.5805824,0.24906857,0.10217691,0.068172164,183,c1_2,183,0.8787472
0.63226014,0.2502526,0.07216204,0.04532519,187,c1_2,187,0.88018423
0.6515704,0.2515482,0.05900355,0.037877817,191,c1_2,191,0.8807963
0.6101573,0.2662527,0.07973171,0.04385832,195,c1_2,195,0.8819056
0.6147608,0.2725262,0.07707922,0.035633788,199,c1_2,199,0.88279045
0.4404311,0.36075622,0.14013925,0.058673438,203,c1_2,203,0.8831111
0.36359766,0.4006258,0.16399048,0.07178608,207,c1_2,207,0.8836748
0.31562176,0.42364147,0.16950838,0.091228455,211,c1_2,211,0.8845
0.38312235,0.40818724,0.14395921,0.06473122,215,c1_2,215,0.88543344
0.43475705,0.3634491,0.1403333,0.061460566,219,c1_2,219,0.8861965
0.48125768,0.31610295,0.12681542,0.07582398,223,c1_2,223,0.88662195
0.32182315,0.43995667,0.15032502,0.08789524,227,c1_2,227,0.8870819
0.42470622,0.3927124,0.12243427,0.060147133,231,c1_2,231,0.8874482
0.32105857,0.4687306,0.14111443,0.069096416,235,c1_2,235,0.88818854
0.28089967,0.5571698,0.10491127,0.05701934,239,c1_2,239,0.88947743
0.29667526,0.5672846,0.091258034,0.04478215,243,c1_2,243,0.8899743
0.42109236,0.4342581,0.10705752,0.037591998,247,c1_2,247,0.8907382
0.3885147,0.49025017,0.08896362,0.03227144,251,c1_2,251,0.8914245
0.48577666,0.43445197,0.06149847,0.018272895,255,c1_2,255,0.89206564
0.548089,0.35562518,0.07935895,0.016926859,259,c1_2,259,0.8928633
